FILE,DATE,TARGET,FILTER,EXPTIME,RA,DEC,FP1_RA,FP1_DEC,FP2_RA,FP2_DEC,FP3_RA,FP3_DEC,FP4_RA,FP4_DEC,CTYPE1,CTYPE2,CRVAL1,CRVAL2,CRPIX1,CRPIX2,CD1_1,CD1_2,CD2_1,CD2_2,NAXIS1,NAXIS2
2025-01-12T20-48-03_Horsehead Nebula Panel 1_LIGHT-L_-20.00_ZWO ASI1600MM Pro_20.00s_139_1x1_0109.fits,2025-01-12T20:48:03.407,Horsehead Nebula Panel 1,L,20.0,85.29709587583,-2.45385563005,85.53713365627746,-2.8520490912634555,84.97924932189157,-2.793068816667497,85.05720104169056,-2.05561917834398,85.61478116832721,-2.1145670582369,RA---TAN,DEC--TAN,85.29709587583,-2.45385563005,2328.5,1760.5,1.669820191405e-05,-0.0001583476614116,0.0001584285547916,1.675612380285e-05,4656,3520
2025-01-12T20-49-04_Horsehead Nebula Panel 1_LIGHT-L_-20.00_ZWO ASI1600MM Pro_20.00s_139_1x1_0110.fits,2025-01-12T20:49:04.620,Horsehead Nebula Panel 1,L,20.0,85.30218038548,-2.453869464451,85.54220627244294,-2.852042590749095,84.98439224469142,-2.7931033265880365,85.06229743125095,-2.0556533516775346,85.61980728373594,-2.114560244402737,RA---TAN,DEC--TAN,85.30218038548,-2.453869464451,2328.5,1760.5,1.668821765299e-05,-0.0001583277029852,0.0001584286240872,1.674447292693e-05,4656,3520
2025-01-12T20-49-25_Horsehead Nebula Panel 1_LIGHT-L_-20.00_ZWO ASI1600MM Pro_20.00s_139_1x1_0111.fits,2025-01-12T20:49:25.258,Horsehead Nebula Panel 1,L,20.0,85.30221462745,-2.453911657865,85.54221998190796,-2.852046247292315,84.98438959522157,-2.7931356222863752,85.0623521821294,-2.0557340885771413,85.6198784003512,-2.1146123167417845,RA---TAN,DEC--TAN,85.30221462745,-2.453911657865,2328.5,1760.5,1.670053776969e-05,-0.0001583323436573,0.0001584182200952,1.673632988437e-05,4656,3520
2025-01-12T20-49-45_Horsehead Nebula Panel 1_LIGHT-L_-20.00_ZWO ASI1600MM Pro_20.00s_139_1x1_0112.fits,2025-01-12T20:49:45.846,Horsehead Nebula Panel 1,L,20.0,85.30231696069,-2.453867471803,85.54233311929642,-2.8520459679958137,84.98453149552543,-2.793114368359269,85.06244373083453,-2.0556459926543984,85.61994117861764,-2.1145452186669265,RA---TAN,DEC--TAN,85.30231696069,-2.453867471803,2328.5,1760.5,1.668973046242e-05,-0.0001583241814194,0.0001584325773592,1.674229442031e-05,4656,3520
2025-01-12T20-50-06_Horsehead Nebula Panel 1_LIGHT-L_-20.00_ZWO ASI1600MM Pro_20.00s_139_1x1_0113.fits,2025-01-12T20:50:06.425,Horsehead Nebula Panel 1,L,20.0,85.30238413568,-2.453859007334,85.54244110061147,-2.852029107007346,84.98455253512583,-2.793063332071732,85.06247012029485,-2.0556459102354827,85.62005448637038,-2.114579304389172,RA---TAN,DEC--TAN,85.30238413568,-2.453859007334,2328.5,1760.5,1.669087642441e-05,-0.0001583488634172,0.0001584216320933,1.675200543498e-05,4656,3520
2025-01-12T20-50-27_Horsehead Nebula Panel 1_LIGHT-L_-20.00_ZWO ASI1600MM Pro_20.00s_139_1x1_0114.fits,2025-01-12T20:50:27.031,Horsehead Nebula Panel 1,L,20.0,85.30238458328,-2.454194368631,85.54238366819152,-2.8523848134230665,84.98468823474826,-2.793406526371166,85.06252844029682,-2.05596094129109,85.61991972480853,-2.114906886562088,RA---TAN,DEC--TAN,85.30238458328,-2.454194368631,2328.5,1760.5,1.667426932363e-05,-0.0001582939970831,0.0001584276770285,1.675556756597e-05,4656,3520
2025-01-12T20-50-47_Horsehead Nebula Panel 1_LIGHT-L_-20.00_ZWO ASI1600MM Pro_20.00s_139_1x1_0115.fits,2025-01-12T20:50:47.646,Horsehead Nebula Panel 1,L,20.0,85.30164531967,-2.454049090793,85.54162728904619,-2.8522362672351425,84.98385429826031,-2.7932946773157488,85.06180627238523,-2.0558189404694733,85.61927507969781,-2.114728139494071,RA---TAN,DEC--TAN,85.30164531967,-2.454049090793,2328.5,1760.5,1.669825653e-05,-0.000158316029506,0.0001584341604727,1.674513074634e-05,4656,3520
2025-01-12T20-51-08_Horsehead Nebula Panel 1_LIGHT-L_-20.00_ZWO ASI1600MM Pro_20.00s_139_1x1_0116.fits,2025-01-12T20:51:08.271,Horsehead Nebula Panel 1,L,20.0,85.3011105923,-2.453715371133,85.54115289521187,-2.8518960122579804,84.98330451330024,-2.792966925609216,85.0612112256103,-2.0554917403445887,85.61875542139396,-2.114388454958607,RA---TAN,DEC--TAN,85.3011105923,-2.453715371133,2328.5,1760.5,1.66885459325e-05,-0.000158337473456,0.0001584340404227,1.674158051818e-05,4656,3520
2025-01-12T20-51-28_Horsehead Nebula Panel 1_LIGHT-L_-20.00_ZWO ASI1600MM Pro_20.00s_139_1x1_0117.fits,2025-01-12T20:51:28.859,Horsehead Nebula Panel 1,L,20.0,85.30182616489,-2.453519764792,85.54185539731763,-2.851630270751798,84.98397393542308,-2.792684520062534,85.06193982433032,-2.05536627726203,85.61951717514567,-2.1142796319162525,RA---TAN,DEC--TAN,85.30182616489,-2.453519764792,2328.5,1760.5,1.670125760793e-05,-0.0001583468993926,0.0001584003266294,1.674631212362e-05,4656,3520
2025-01-12T20-51-49_Horsehead Nebula Panel 1_LIGHT-L_-20.00_ZWO ASI1600MM Pro_20.00s_139_1x1_0118.fits,2025-01-12T20:51:49.521,Horsehead Nebula Panel 1,L,20.0,85.30170652586,-2.453707879506,85.54176541193232,-2.8519277226048656,84.98392427007326,-2.79293580966386,85.06179059951751,-2.055445040937047,85.61932755554803,-2.114404599174643,RA---TAN,DEC--TAN,85.30170652586,-2.453707879506,2328.5,1760.5,1.667987863554e-05,-0.0001583354187288,0.000158437386404,1.67594377651e-05,4656,3520
2025-01-12T20-52-10_Horsehead Nebula Panel 1_LIGHT-L_-20.00_ZWO ASI1600MM Pro_20.00s_139_1x1_0119.fits,2025-01-12T20:52:10.108,Horsehead Nebula Panel 1,L,20.0,85.30149791135,-2.453700953135,85.54153740485111,-2.851850587588365,84.98370350523432,-2.792904716114245,85.06160134043044,-2.0555083302743125,85.61913109713934,-2.114421834429558,RA---TAN,DEC--TAN,85.30149791135,-2.453700953135,2328.5,1760.5,1.668664542701e-05,-0.0001583333695018,0.0001584171110076,1.674635122735e-05,4656,3520
2025-01-12T20-53-12_Horsehead Nebula Panel 1_LIGHT-L_-20.00_ZWO ASI1600MM Pro_20.00s_139_1x1_0120.fits,2025-01-12T20:53:12.770,Horsehead Nebula Panel 1,L,20.0,85.29811975307,-2.448106095283,85.53812820237849,-2.846263973650988,84.98028040589675,-2.787323546275919,85.05825388464454,-2.049905337325128,85.61579821868114,-2.1088134386173705,RA---TAN,DEC--TAN,85.29811975307,-2.448106095283,2328.5,1760.5,1.67030237316e-05,-0.0001583380736537,0.0001584217950526,1.674480928927e-05,4656,3520
2025-01-12T20-53-33_Horsehead Nebula Panel 1_LIGHT-L_-20.00_ZWO ASI1600MM Pro_20.00s_139_1x1_0121.fits,2025-01-12T20:53:33.442,Horsehead Nebula Panel 1,L,20.0,85.29793989227,-2.448065333852,85.53795898503596,-2.846269999124696,84.98009274611292,-2.787316064450064,85.0580634010838,-2.049817785901137,85.6156261398198,-2.1087393951428126,RA---TAN,DEC--TAN,85.29793989227,-2.448065333852,2328.5,1760.5,1.670241414317e-05,-0.0001583433092661,0.0001584389968115,1.674864807008e-05,4656,3520
2025-01-12T20-54-34_Horsehead Nebula Panel 1_LIGHT-L_-20.00_ZWO ASI1600MM Pro_20.00s_139_1x1_0122.fits,2025-01-12T20:54:34.812,Horsehead Nebula Panel 1,L,20.0,85.29446650634,-2.460004332214,85.53449004439962,-2.858130656029706,84.97662763293924,-2.799226021026532,85.05458624046926,-2.0618349156219464,85.61214371364018,-2.120707073524277,RA---TAN,DEC--TAN,85.29446650634,-2.460004332214,2328.5,1760.5,1.669952490773e-05,-0.0001583406042426,0.0001584159885632,1.673461621145e-05,4656,3520
2025-01-12T20-54-55_Horsehead Nebula Panel 1_LIGHT-L_-20.00_ZWO ASI1600MM Pro_20.00s_139_1x1_0123.fits,2025-01-12T20:54:55.370,Horsehead Nebula Panel 1,L,20.0,85.29450124246,-2.45996154878,85.53451356765126,-2.8581034607851143,84.97672344470668,-2.7991784552882333,85.05463218587731,-2.061776548772728,85.61211741027698,-2.120669102743904,RA---TAN,DEC--TAN,85.29450124246,-2.45996154878,2328.5,1760.5,1.668882679128e-05,-0.0001583200909612,0.000158418305779,1.674040936042e-05,4656,3520
2025-01-12T20-55-16_Horsehead Nebula Panel 1_LIGHT-L_-20.00_ZWO ASI1600MM Pro_20.00s_139_1x1_0124.fits,2025-01-12T20:55:16.003,Horsehead Nebula Panel 1,L,20.0,85.29466292576,-2.459704763728,85.53461104756752,-2.857765020815296,84.97683819010693,-2.79890020528532,85.05485798990415,-2.0616014461639387,85.61232603471508,-2.120433768187624,RA---TAN,DEC--TAN,85.29466292576,-2.459704763728,2328.5,1760.5,1.671267571046e-05,-0.0001583152318922,0.0001583961505758,1.672329712901e-05,4656,3520
2025-01-12T20-55-36_Horsehead Nebula Panel 1_LIGHT-L_-20.00_ZWO ASI1600MM Pro_20.00s_139_1x1_0125.fits,2025-01-12T20:55:36.619,Horsehead Nebula Panel 1,L,20.0,85.29487756157,-2.459962520169,85.53491341469983,-2.8581491390285616,84.9770500584347,-2.799173846228086,85.05498500723503,-2.061732804845177,85.61254341207675,-2.1206756309188104,RA---TAN,DEC--TAN,85.29487756157,-2.459962520169,2328.5,1760.5,1.669444615237e-05,-0.0001583408755425,0.0001584267154578,1.675469796177e-05,4656,3520
2025-01-12T20-55-57_Horsehead Nebula Panel 1_LIGHT-L_-20.00_ZWO ASI1600MM Pro_20.00s_139_1x1_0126.fits,2025-01-12T20:55:57.251,Horsehead Nebula Panel 1,L,20.0,85.29505033555,-2.460059247635,85.53510223478813,-2.8582200028535043,84.97728418653963,-2.799274282808312,85.05514174102183,-2.061855388498817,85.61265485501553,-2.1207686754806114,RA---TAN,DEC--TAN,85.29505033555,-2.460059247635,2328.5,1760.5,1.667783558011e-05,-0.0001583280026529,0.0001584219535369,1.67462992392e-05,4656,3520
2025-01-12T20-56-17_Horsehead Nebula Panel 1_LIGHT-L_-20.00_ZWO ASI1600MM Pro_20.00s_139_1x1_0127.fits,2025-01-12T20:56:17.847,Horsehead Nebula Panel 1,L,20.0,85.29536793783,-2.460010597411,85.53536781799636,-2.858132132737496,84.97756470890664,-2.799233107734244,85.05551131437217,-2.0618459776928946,85.6130095179834,-2.120712533967593,RA---TAN,DEC--TAN,85.29536793783,-2.460010597411,2328.5,1760.5,1.669695226338e-05,-0.0001583237712074,0.0001584151332162,1.673302324575e-05,4656,3520
2025-01-12T20-56-38_Horsehead Nebula Panel 1_LIGHT-L_-20.00_ZWO ASI1600MM Pro_20.00s_139_1x1_0128.fits,2025-01-12T20:56:38.448,Horsehead Nebula Panel 1,L,20.0,85.29536066761,-2.459627701826,85.53537172437257,-2.8577705547393144,84.97753533092438,-2.798864187496513,85.05549285957483,-2.06144176719566,85.6130243628109,-2.120315664251363,RA---TAN,DEC--TAN,85.29536066761,-2.459627701826,2328.5,1760.5,1.669930318588e-05,-0.0001583332688337,0.0001584227151628,1.673510952622e-05,4656,3520
2025-01-12T20-56-59_Horsehead Nebula Panel 1_LIGHT-L_-20.00_ZWO ASI1600MM Pro_20.00s_139_1x1_0129.fits,2025-01-12T20:56:59.052,Horsehead Nebula Panel 1,L,20.0,85.29592678113,-2.459800763251,85.53598043301234,-2.857951801068958,84.97815432994234,-2.799017049104841,85.05601641643571,-2.061606625400598,85.6135376159725,-2.1205089453336203,RA---TAN,DEC--TAN,85.29592678113,-2.459800763251,2328.5,1760.5,1.667881482604e-05,-0.0001583303246089,0.000158420133697,1.674318234849e-05,4656,3520
2025-01-12T20-57-59_Horsehead Nebula Panel 1_LIGHT-L_-20.00_ZWO ASI1600MM Pro_20.00s_139_1x1_0130.fits,2025-01-12T20:57:59.691,Horsehead Nebula Panel 1,L,20.0,85.29018180323,-2.458047973221,85.53018351000615,-2.856208194677522,84.97235479592833,-2.797272748683367,85.0503232537527,-2.0598447009882968,85.60784727770098,-2.118747693439772,RA---TAN,DEC--TAN,85.29018180323,-2.458047973221,2328.5,1760.5,1.670169015027e-05,-0.0001583313044282,0.000158423922307,1.674337560416e-05,4656,3520
2025-01-12T20-58-20_Horsehead Nebula Panel 1_LIGHT-L_-20.00_ZWO ASI1600MM Pro_20.00s_139_1x1_0131.fits,2025-01-12T20:58:20.367,Horsehead Nebula Panel 1,L,20.0,85.2906086883,-2.457939078774,85.53064623177004,-2.8561085688761194,84.97277494535432,-2.7971628021436006,85.0507143204896,-2.0597265269407607,85.60828090265574,-2.118639851220268,RA---TAN,DEC--TAN,85.2906086883,-2.457939078774,2328.5,1760.5,1.669544803216e-05,-0.0001583434022989,0.0001584256889457,1.674631043992e-05,4656,3520
2025-01-12T20-58-40_Horsehead Nebula Panel 1_LIGHT-L_-20.00_ZWO ASI1600MM Pro_20.00s_139_1x1_0132.fits,2025-01-12T20:58:40.970,Horsehead Nebula Panel 1,L,20.0,85.29055911554,-2.457920725792,85.53056662664899,-2.856092680036205,84.97274385163809,-2.797139995158721,85.05069476199107,-2.059705720911954,85.60821286357269,-2.1186259615820986,RA---TAN,DEC--TAN,85.29055911554,-2.457920725792,2328.5,1760.5,1.669792730768e-05,-0.0001583296356592,0.000158425258947,1.674827615908e-05,4656,3520
2025-01-12T20-59-01_Horsehead Nebula Panel 1_LIGHT-L_-20.00_ZWO ASI1600MM Pro_20.00s_139_1x1_0133.fits,2025-01-12T20:59:01.618,Horsehead Nebula Panel 1,L,20.0,85.29042196891,-2.458070735558,85.53042227336461,-2.856274241306037,84.97259353354818,-2.7973235509064622,85.05056483780247,-2.059824179142213,85.60808885586998,-2.118742414518203,RA---TAN,DEC--TAN,85.29042196891,-2.458070735558,2328.5,1760.5,1.670229740252e-05,-0.0001583313045498,0.000158439245336,1.674770769655e-05,4656,3520
2025-01-12T20-59-22_Horsehead Nebula Panel 1_LIGHT-L_-20.00_ZWO ASI1600MM Pro_20.00s_139_1x1_0134.fits,2025-01-12T20:59:22.206,Horsehead Nebula Panel 1,L,20.0,85.29023445762,-2.458497676861,85.53027967208368,-2.8566580224243645,84.97241046864853,-2.797722508388348,85.05033245267549,-2.060294257056533,85.607896885684,-2.119197328676488,RA---TAN,DEC--TAN,85.29023445762,-2.458497676861,2328.5,1760.5,1.669170128227e-05,-0.0001583427351995,0.0001584239651105,1.67433969099e-05,4656,3520
2025-01-12T20-59-42_Horsehead Nebula Panel 1_LIGHT-L_-20.00_ZWO ASI1600MM Pro_20.00s_139_1x1_0135.fits,2025-01-12T20:59:42.854,Horsehead Nebula Panel 1,L,20.0,85.29007736001,-2.45818794311,85.53005454929799,-2.8563632160116343,84.97228645912095,-2.7974471574412934,85.05024332696387,-2.0599696257849764,85.6077067208232,-2.11885323733216,RA---TAN,DEC--TAN,85.29007736001,-2.45818794311,2328.5,1760.5,1.669920008731e-05,-0.000158314074766,0.000158434552038,1.673786705917e-05,4656,3520
2025-01-12T21-00-03_Horsehead Nebula Panel 1_LIGHT-L_-20.00_ZWO ASI1600MM Pro_20.00s_139_1x1_0136.fits,2025-01-12T21:00:03.417,Horsehead Nebula Panel 1,L,20.0,85.2901601356,-2.457916439748,85.5302020604221,-2.8560687512624634,84.97232752396842,-2.7971417609612,85.05026138155588,-2.059721065324728,85.60783121994554,-2.1186156155817213,RA---TAN,DEC--TAN,85.2901601356,-2.457916439748,2328.5,1760.5,1.669426475038e-05,-0.0001583443285941,0.0001584223416675,1.674097479824e-05,4656,3520
2025-01-12T21-00-23_Horsehead Nebula Panel 1_LIGHT-L_-20.00_ZWO ASI1600MM Pro_20.00s_139_1x1_0137.fits,2025-01-12T21:00:23.991,Horsehead Nebula Panel 1,L,20.0,85.29000769561,-2.458365130095,85.5300592969287,-2.856593006387332,84.97216958134284,-2.797602635781572,85.05009932417333,-2.0600941795890804,85.60768424447384,-2.119052105099749,RA---TAN,DEC--TAN,85.29000769561,-2.458365130095,2328.5,1760.5,1.669336557651e-05,-0.000158348571158,0.0001584411963336,1.675898604523e-05,4656,3520
2025-01-12T21-00-44_Horsehead Nebula Panel 1_LIGHT-L_-20.00_ZWO ASI1600MM Pro_20.00s_139_1x1_0138.fits,2025-01-12T21:00:44.601,Horsehead Nebula Panel 1,L,20.0,85.29020901418,-2.458330661845,85.53024257100115,-2.8565070299846216,84.97243457105229,-2.7975538775111737,85.05031865594499,-2.060111226565909,85.6078219333462,-2.119031958177601,RA---TAN,DEC--TAN,85.29020901418,-2.458330661845,2328.5,1760.5,1.668357412293e-05,-0.0001583253850362,0.0001584270559167,1.674841296507e-05,4656,3520
2025-01-12T21-01-05_Horsehead Nebula Panel 1_LIGHT-L_-20.00_ZWO ASI1600MM Pro_20.00s_139_1x1_0139.fits,2025-01-12T21:01:05.153,Horsehead Nebula Panel 1,L,20.0,85.28993430616,-2.458308290944,85.5299972596008,-2.8565014270864992,84.9720855767596,-2.7975185239656994,85.0500145735691,-2.060072077504549,85.60762148148426,-2.119022535307087,RA---TAN,DEC--TAN,85.28993430616,-2.458308290944,2328.5,1760.5,1.669320838481e-05,-0.0001583548176696,0.0001584278746797,1.675686378831e-05,4656,3520
